GEO_ID,STATE_FIPS,CNTY_FIPS,TRACT,CENSUSAREA,STCOFIPS,FIPS,STATE_ABBR,STATE_NAME,COUNTY,LOCATION,TOTPOP,E_TOTPOP,M_TOTPOP,HU,E_HU,M_HU,HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDIP,M_NOHSDIP,AGE65,AGE17,SNGPRNT,MINORITY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,GROUPQ,E_P_POV,M_P_POV,E_P_UNEMP,M_P_UNEMP,E_P_PCI,M_P_PCI,E_P_NOHSDIP,M_P_NOHSDIP,P_AGE65,P_AGE17,P_SNGPRNT,P_MINORITY,E_P_LIMENG,M_P_LIMENG,E_P_MUNIT,M_P_MUNIT,E_P_MOBILE,M_P_MOBILE,E_P_CROWD,M_P_CROWD,E_P_NOVEH,M_P_NOVEH,P_GROUPQ,E_PL_POV,E_PL_UNEMP,E_PL_PCI,E_PL_NOHSDIP,S_PL_THEME1,R_PL_THEME1,PL_AGE65,PL_AGE17,PL_SNGPRNT,S_PL_THEME2,R_PL_THEME2,PL_MINORITY,E_PL_LIMENG,S_PL_THEME3,R_PL_THEME3,E_PL_MUNIT,E_PL_MOBILE,E_PL_CROWD,E_PL_NOVEH,PL_GROUPQ,S_PL_THEME4,R_PL_THEME4,S_PL_THEMES,R_PL_THEMES,F_PL_POV,F_PL_UNEMP,F_PL_PCI,F_PL_NOHSDIP,F_PL_THEME1,F_PL_AGE65,F_PL_AGE17,F_PL_SNGPRNT,F_PL_THEME2,F_PL_MINORITY,F_PL_LIMENG,F_PL_THEME3,F_PL_MUNIT,F_PL_MOBILE,F_PL_CROWD,F_PL_NOVEH,F_PL_GROUPQ,F_PL_THEME4,F_PL_TOTAL
1400000US42091204500,42,91,204500,1.056,42091,42091204500,PA,Pennsylvania,Montgomery County,"Census Tract 2045, Montgomery County, Pennsylvania",4752,4327,364,1519,1627,87,1450,16,112,137,401,65356,10136,35,394,659,1123,56,487,49,395,222,81,0,109,0,154,30,28,720,0.004012,0.028082,0.068982,0.201703,65356,10136,0.012787,0.14395,0.138678,0.236321,0.03862068,0.102483,0.011951,0.096336,0.136447,0.049247,0,0.066994,0,0.102872,0.02004,0.018658,0.151515,0.014,0.535,0.0122,0.024,0.5852,0.0763,0.369,0.688,0.059,1.116,0.143,0.508,0.693,1.201,0.654,0.816,0,0,0.153,0.944,1.913,0.35,4.8152,0.1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1400000US42095017402,42,95,17402,1.322,42095,42095017402,PA,Pennsylvania,Northampton County,"Census Tract 174.02, Northampton County, Pennsylvania",3887,3796,149,1600,1628,49,1556,16,21,116,382,29762,2098,214,234,835,729,83,464,25,409,0,189,0,109,14,111,52,116,0,0.004214,0.005529,0.060291,0.198429,29762,2098,0.074202,0.081087,0.214818,0.187548,0.0533419,0.119372,0.006994,0.114437,0,0.116093,0,0.066953,0.008728,0.069201,0.032418,0.07231,0,0.014,0.438,0.2838,0.273,1.0088,0.1852,0.881,0.234,0.178,1.293,0.271,0.557,0.573,1.13,0.622,0,0,0.607,0.259,0,0.866,0.064,4.2978,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42003418000,42,3,418000,0.463,42003,42003418000,PA,Pennsylvania,Allegheny County,"Census Tract 4180, Allegheny County, Pennsylvania",1746,1655,95,859,812,36,821,7,110,39,409,30602,2495,89,311,447,277,48,29,0,436,0,189,7,11,0,154,41,24,4,0.004229,0.066464,0.044571,0.467396,30602,2495,0.067322,0.235224,0.256013,0.158648,0.05846528,0.016609,0,0.271313,0,0.232758,0.00862,0.013541,0,0.196178,0.052229,0.030426,0.00229,0.014,0.235,0.2603,0.236,0.7453,0.1142,0.956,0.106,0.233,1.295,0.274,0.044,0,0.044,0.02,0,0.571,0,0.402,0.516,1.489,0.19,3.5733,0.0479,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1400000US42079215503,42,79,215503,10.925,42079,42079215503,PA,Pennsylvania,Luzerne County,"Census Tract 2155.03, Luzerne County, Pennsylvania",3335,3158,18,1312,1199,74,1232,14,18,94,380,31773,2239,136,313,352,896,91,272,0,436,0,189,158,62,0,154,27,111,0,0.004438,0.005706,0.055099,0.222654,31773,2239,0.062128,0.142972,0.105547,0.268665,0.07386363,0.081559,0,0.148198,0,0.157631,0.131776,0.051066,0,0.137132,0.024042,0.098832,0,0.015,0.372,0.2297,0.209,0.8257,0.1402,0.164,0.866,0.409,1.439,0.412,0.435,0,0.435,0.183,0,0.891,0,0.188,0,1.079,0.106,3.7787,0.0579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42045408600,42,45,408600,0.63,42045,42045408600,PA,Pennsylvania,Delaware County,"Census Tract 4086, Delaware County, Pennsylvania",3543,3495,164,1351,1388,31,1329,16,111,72,425,40638,5744,65,347,503,894,65,255,30,425,22,155,0,109,0,154,72,61,3,0.004577,0.031758,0.041072,0.242382,40638,5744,0.027038,0.144339,0.14197,0.252328,0.04890895,0.071972,0.009165,0.129849,0.01585,0.11167,0,0.07853,0,0.111918,0.052325,0.044309,0.000846,0.015,0.196,0.0995,0.061,0.3715,0.0291,0.397,0.795,0.136,1.328,0.299,0.394,0.632,1.026,0.565,0.406,0,0,0.402,0.4,1.208,0.127,3.9335,0.0676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42045409500,42,45,409500,0.761,42045,42045409500,PA,Pennsylvania,Delaware County,"Census Tract 4095, Delaware County, Pennsylvania",4538,4483,207,1713,1758,36,1666,21,114,134,385,37402,3137,121,350,687,1081,85,369,58,397,196,79,18,28,0,154,28,32,4,0.004684,0.025428,0.058109,0.166862,37402,3137,0.038944,0.112638,0.151388,0.23821,0.0510204,0.081313,0.013611,0.093168,0.11149,0.044879,0.010238,0.015925,0,0.087599,0.015927,0.018199,0.000881,0.015,0.409,0.1342,0.105,0.6632,0.0948,0.473,0.703,0.157,1.333,0.304,0.434,0.722,1.156,0.634,0.77,0.59,0,0.114,0.405,1.879,0.337,5.0312,0.2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42017102102,42,17,102102,10.681,42017,42017102102,PA,Pennsylvania,Bucks County,"Census Tract 1021.02, Bucks County, Pennsylvania",3129,2969,153,1188,1145,58,1144,14,112,57,452,35500,2950,119,353,504,699,69,113,0,436,13,156,0,109,0,154,9,110,0,0.004715,0.037722,0.035228,0.279318,35500,2950,0.055169,0.16362,0.161073,0.223394,0.06031468,0.036113,0,0.152447,0.011353,0.136243,0,0.095196,0,0.137254,0.008021,0.098038,0,0.016,0.141,0.158,0.172,0.487,0.0532,0.544,0.573,0.255,1.372,0.344,0.204,0,0.204,0.076,0.364,0,0,0.057,0,0.421,0.019,2.484,0.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42045400900,42,45,400900,0.233,42045,42045400900,PA,Pennsylvania,Delaware County,"Census Tract 4009, Delaware County, Pennsylvania",1584,1624,144,584,578,17,569,8,110,35,451,43855,5940,15,423,238,328,24,196,9,408,0,189,0,109,0,154,28,113,6,0.004926,0.067732,0.041518,0.534885,43855,5940,0.012636,0.356357,0.150252,0.20707,0.04217926,0.123737,0.005952,0.26984,0,0.326989,0,0.188581,0,0.266435,0.048442,0.195496,0.003787,0.016,0.2,0.0742,0.023,0.3132,0.0181,0.464,0.41,0.082,0.956,0.084,0.57,0.534,1.104,0.606,0,0,0,0.376,0.576,0.952,0.077,3.3252,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42011011101,42,11,11101,1.46,42011,42011011101,PA,Pennsylvania,Berks County,"Census Tract 111.01, Berks County, Pennsylvania",2129,1783,198,1275,1010,97,1123,9,111,64,466,26363,4370,237,309,695,278,52,422,15,423,354,134,0,109,0,154,132,155,61,0.005047,0.062252,0.087791,0.638168,26363,4370,0.170872,0.222258,0.326444,0.130577,0.04630454,0.198215,0.009529,0.268739,0.350495,0.128332,0,0.10792,0,0.159255,0.136504,0.159666,0.028651,0.016,0.699,0.4096,0.765,1.8896,0.465,0.989,0.064,0.113,1.166,0.173,0.696,0.642,1.338,0.721,0.955,0,0,0.712,0.797,2.464,0.593,6.8576,0.5513,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2
1400000US42095017704,42,95,17704,3.528,42095,42095017704,PA,Pennsylvania,Northampton County,"Census Tract 177.04, Northampton County, Pennsylvania",6023,6020,235,2384,2276,90,2302,32,33,101,412,38111,3830,172,318,993,1551,124,1021,80,387,216,74,0,109,0,154,54,44,0,0.005315,0.005477,0.034875,0.142212,38111,3830,0.043533,0.080463,0.164868,0.257512,0.0538662,0.169516,0.014154,0.068469,0.094903,0.032295,0,0.047891,0,0.071895,0.02521,0.020512,0,0.017,0.138,0.1252,0.125,0.4052,0.0357,0.572,0.818,0.183,1.573,0.557,0.658,0.732,1.39,0.752,0.734,0,0,0.197,0,0.931,0.074,4.2992,0.1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42017104506,42,17,104506,5.487,42017,42017104506,PA,Pennsylvania,Bucks County,"Census Tract 1045.06, Bucks County, Pennsylvania",2548,2439,236,929,896,66,879,13,112,124,431,71076,23770,11,423,321,718,29,154,43,395,0,189,0,109,0,154,0,154,0,0.00533,0.045917,0.108581,0.37635,71076,23770,0.006909,0.265702,0.125981,0.281789,0.03299203,0.060439,0.018336,0.168434,0,0.210937,0,0.121651,0,0.190123,0,0.190123,0,0.017,0.803,0.0081,0.015,0.8431,0.1433,0.279,0.904,0.04,1.223,0.219,0.342,0.781,1.123,0.617,0,0,0,0,0,0,0,3.1891,0.0244,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1400000US42017104902,42,17,104902,6.755,42017,42017104902,PA,Pennsylvania,Bucks County,"Census Tract 1049.02, Bucks County, Pennsylvania",6760,6777,202,2776,2615,103,2685,37,35,128,400,41661,3044,170,336,1250,1471,155,490,103,419,90,119,0,109,16,112,22,112,0,0.005483,0.005184,0.036076,0.112684,41661,3044,0.036535,0.0722,0.184911,0.217603,0.05772811,0.072485,0.016228,0.066013,0.034416,0.045486,0,0.041682,0.006301,0.044111,0.008664,0.04411,0,0.017,0.148,0.0911,0.095,0.3511,0.0257,0.74,0.512,0.224,1.476,0.455,0.397,0.758,1.155,0.633,0.525,0,0.533,0.061,0,1.119,0.114,4.1011,0.0848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42091201406,42,91,201406,2.316,42091,42091201406,PA,Pennsylvania,Montgomery County,"Census Tract 2014.06, Montgomery County, Pennsylvania",4482,4525,278,1560,1573,45,1537,26,114,73,425,47372,6595,77,347,699,1158,72,808,25,423,0,189,0,109,0,154,0,154,4,0.005745,0.02519,0.030919,0.179981,47372,6595,0.024506,0.110432,0.155957,0.258366,0.0468445,0.180276,0.005894,0.09974,0,0.120152,0,0.069294,0,0.097902,0,0.097902,0.000892,0.018,0.104,0.0563,0.055,0.2333,0.0081,0.504,0.823,0.117,1.444,0.418,0.673,0.529,1.202,0.655,0,0,0,0,0.406,0.406,0.019,3.2853,0.0278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42091205502,42,91,205502,0.818,42091,42091205502,PA,Pennsylvania,Montgomery County,"Census Tract 2055.02, Montgomery County, Pennsylvania",3565,3674,218,1356,1354,41,1317,22,112,47,452,68075,8421,48,395,580,929,57,478,51,412,50,156,0,109,0,154,22,112,1,0.005988,0.030482,0.026872,0.258414,68075,8421,0.019801,0.162951,0.162692,0.260589,0.04328018,0.134081,0.014951,0.120781,0.036927,0.115208,0,0.080502,0,0.117021,0.016717,0.085103,0.00028,0.018,0.074,0.0103,0.039,0.1413,0.0016,0.556,0.832,0.09,1.478,0.456,0.595,0.744,1.339,0.722,0.54,0,0,0.118,0.336,0.994,0.086,3.9523,0.0691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42091207003,42,91,207003,2.194,42091,42091207003,PA,Pennsylvania,Montgomery County,"Census Tract 2070.03, Montgomery County, Pennsylvania",2897,2933,255,1179,1059,63,1131,18,20,50,451,42881,7086,99,349,393,724,53,279,108,407,79,118,12,17,12,110,40,31,12,0.006137,0.006798,0.030674,0.276655,42881,7086,0.052912,0.186489,0.135657,0.249913,0.04686118,0.096306,0.039116,0.147365,0.074598,0.111337,0.011331,0.016038,0.011639,0.106689,0.038797,0.029952,0.004142,0.018,0.103,0.0807,0.162,0.3637,0.0278,0.345,0.781,0.118,1.244,0.232,0.488,0.886,1.374,0.742,0.677,0.6,0.68,0.306,0.581,2.844,0.77,5.8257,0.3548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42041011602,42,41,11602,3.532,42041,42041011602,PA,Pennsylvania,Cumberland County,"Census Tract 116.02, Cumberland County, Pennsylvania",3932,3907,235,1476,1448,86,1450,24,112,48,423,41773,3390,41,379,536,1018,74,181,9,422,0,189,0,109,0,154,18,111,0,0.006142,0.028664,0.024402,0.215037,41773,3390,0.0155,0.143285,0.136317,0.258901,0.05103448,0.046032,0.0024,0.112533,0,0.130524,0,0.075276,0,0.109375,0.012784,0.07883,0,0.019,0.062,0.0901,0.029,0.2001,0.0041,0.348,0.825,0.157,1.33,0.301,0.265,0.351,0.616,0.289,0,0,0,0.091,0,0.091,0.012,2.2371,0.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42007603802,42,7,603802,3.854,42007,42007603802,PA,Pennsylvania,Beaver County,"Census Tract 6038.02, Beaver County, Pennsylvania",3015,2727,174,1206,1130,58,1180,17,23,33,450,38721,3788,115,313,469,593,38,80,0,436,10,155,0,109,0,154,18,21,0,0.006233,0.008424,0.021883,0.298397,38721,3788,0.055475,0.150956,0.155555,0.196683,0.03220338,0.026534,0,0.167499,0.008849,0.137167,0,0.09646,0,0.147509,0.017241,0.020081,0,0.019,0.05,0.1192,0.174,0.3622,0.0272,0.501,0.304,0.036,0.841,0.064,0.126,0,0.126,0.048,0.342,0,0,0.124,0,0.466,0.022,1.7952,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42091209100,42,91,209100,5.051,42091,42091209100,PA,Pennsylvania,Montgomery County,"Census Tract 2091, Montgomery County, Pennsylvania",5315,5094,27,1950,1889,99,1858,32,29,193,400,32060,2666,336,284,491,1393,141,660,29,394,34,163,17,20,9,110,19,111,0,0.006316,0.005724,0.066805,0.138295,32060,2666,0.100149,0.084558,0.09238,0.262088,0.07588805,0.124176,0.006133,0.083333,0.017998,0.086283,0.008999,0.010577,0.005079,0.062076,0.010722,0.062638,0,0.019,0.513,0.2218,0.424,1.1778,0.2362,0.115,0.838,0.435,1.388,0.363,0.572,0.542,1.114,0.612,0.423,0.576,0.487,0.076,0,1.562,0.215,5.2418,0.2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42091202202,42,91,202202,0.808,42091,42091202202,PA,Pennsylvania,Montgomery County,"Census Tract 2022.02, Montgomery County, Pennsylvania",3006,3005,291,989,1062,40,960,19,114,58,424,33959,3768,111,333,412,746,84,2071,139,398,0,189,43,53,0,154,90,123,15,0.006322,0.037931,0.039726,0.290331,33959,3768,0.054199,0.162506,0.137059,0.24817,0.0875,0.688955,0.047733,0.136596,0,0.177966,0.040489,0.049882,0,0.153692,0.08982,0.122616,0.00499,0.019,0.183,0.183,0.168,0.553,0.0685,0.353,0.77,0.544,1.667,0.647,0.899,0.909,1.808,0.943,0,0.723,0,0.589,0.598,1.91,0.349,5.938,0.3789,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1400000US42003408002,42,3,408002,4.505,42003,42003408002,PA,Pennsylvania,Allegheny County,"Census Tract 4080.02, Allegheny County, Pennsylvania",6331,6053,213,2391,2226,109,2304,39,117,73,424,36145,2453,84,330,702,1808,133,290,0,436,41,156,38,35,0,154,44,34,35,0.006443,0.019327,0.022516,0.130771,36145,2453,0.020931,0.082229,0.110882,0.285578,0.05772569,0.045806,0,0.077552,0.018418,0.070075,0.01707,0.015701,0,0.071197,0.020342,0.015689,0.005528,0.02,0.052,0.1496,0.044,0.2656,0.0125,0.192,0.912,0.223,1.327,0.297,0.263,0,0.263,0.098,0.425,0.64,0,0.155,0.608,1.828,0.315,3.6836,0.0532,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1400000US42091206905,42,91,206905,3.229,42091,42091206905,PA,Pennsylvania,Montgomery County,"Census Tract 2069.05, Montgomery County, Pennsylvania",4780,4495,192,1801,1774,64,1762,29,118,64,438,43380,3306,78,382,378,1193,104,790,142,421,0,189,0,109,0,154,27,113,0,0.006451,0.026249,0.024492,0.167607,43380,3306,0.024904,0.121961,0.079079,0.249581,0.05902383,0.165271,0.034299,0.101677,0,0.106538,0,0.061443,0,0.088556,0.015526,0.064977,0,0.02,0.063,0.0767,0.055,0.2147,0.0066,0.081,0.778,0.239,1.098,0.133,0.65,0.873,1.523,0.811,0,0,0,0.11,0,0.11,0.013,2.9457,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42017105006,42,17,105006,3.608,42017,42017105006,PA,Pennsylvania,Bucks County,"Census Tract 1050.06, Bucks County, Pennsylvania",5901,5708,274,1962,1935,35,1944,37,41,122,397,48640,4804,178,319,779,1438,81,371,57,395,0,189,0,109,0,154,17,111,2,0.006511,0.007208,0.041341,0.134481,48640,4804,0.046866,0.083956,0.132011,0.243687,0.04166666,0.06287,0.010524,0.07293,0,0.097674,0,0.05633,0,0.081309,0.008975,0.058605,0.000338,0.02,0.199,0.0497,0.137,0.4057,0.036,0.319,0.746,0.077,1.142,0.157,0.356,0.661,1.017,0.559,0,0,0,0.064,0.343,0.407,0.019,2.9717,0.0178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42125745200,42,125,745200,20.96,42125,42125745200,PA,Pennsylvania,Washington County,"Census Tract 7452, Washington County, Pennsylvania",4844,4140,205,1984,1727,87,1897,27,114,57,424,34831,2563,185,336,994,977,84,147,27,409,24,111,105,60,0,154,61,33,109,0.006564,0.027715,0.028245,0.21008,34831,2563,0.06026,0.109386,0.205202,0.201692,0.04428044,0.030346,0.006962,0.105466,0.013896,0.064269,0.060799,0.034607,0,0.091448,0.036223,0.019493,0.022502,0.021,0.083,0.1661,0.2,0.4701,0.0494,0.848,0.358,0.098,1.304,0.28,0.158,0.572,0.73,0.367,0.388,0.768,0,0.288,0.763,2.207,0.474,4.7111,0.1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42091205808,42,91,205808,1.881,42091,42091205808,PA,Pennsylvania,Montgomery County,"Census Tract 2058.08, Montgomery County, Pennsylvania",5340,5466,227,1942,1890,59,1896,34,36,116,397,40405,3141,201,281,935,1294,93,1310,111,400,47,112,0,109,26,112,11,110,130,0.006622,0.007007,0.041983,0.143636,40405,3141,0.05025,0.070205,0.175093,0.242322,0.04905063,0.245318,0.021713,0.078241,0.024867,0.059254,0,0.057671,0.013851,0.059667,0.00586,0.058603,0.024344,0.021,0.206,0.1026,0.15,0.4796,0.051,0.658,0.737,0.136,1.531,0.515,0.744,0.809,1.553,0.825,0.474,0,0.72,0.043,0.776,2.013,0.389,5.5766,0.3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42011013100,42,11,13100,8.437,42011,42011013100,PA,Pennsylvania,Berks County,"Census Tract 131, Berks County, Pennsylvania",5078,5146,17,2077,2045,153,1997,35,42,139,435,28666,2096,602,348,738,1047,157,154,51,430,0,189,65,57,0,154,38,115,0,0.006801,0.008161,0.048995,0.153226,28666,2096,0.164166,0.094678,0.145332,0.206183,0.07861792,0.030326,0.010444,0.08806,0,0.09242,0.031784,0.027771,0,0.078411,0.019348,0.058544,0,0.021,0.286,0.3185,0.738,1.3635,0.2935,0.419,0.4,0.462,1.281,0.262,0.157,0.66,0.817,0.422,0,0.701,0,0.146,0,0.847,0.062,4.3085,0.1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42003412002,42,3,412002,4.847,42003,42003412002,PA,Pennsylvania,Allegheny County,"Census Tract 4120.02, Allegheny County, Pennsylvania",4865,4987,276,1739,1755,73,1693,34,40,115,382,52750,6893,23,409,594,1336,58,410,12,423,0,189,0,109,10,110,20,111,0,0.006817,0.008011,0.045725,0.15182,52750,6893,0.007076,0.125845,0.122096,0.274614,0.03425871,0.084275,0.002498,0.088088,0,0.107692,0,0.062108,0.006203,0.068237,0.012406,0.068854,0,0.022,0.248,0.0357,0.015,0.3207,0.0194,0.257,0.884,0.043,1.184,0.187,0.445,0.358,0.803,0.415,0,0,0.529,0.087,0,0.616,0.037,2.9237,0.0153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42019911600,42,19,911600,24.271,42019,42019911600,PA,Pennsylvania,Butler County,"Census Tract 9116, Butler County, Pennsylvania",5071,5107,29,2086,2022,99,1951,37,29,137,384,31439,4242,244,284,854,1127,113,103,19,423,9,155,111,57,0,154,44,33,41,0.007244,0.005678,0.054022,0.151325,31439,4242,0.070581,0.082124,0.168408,0.222244,0.05791901,0.020311,0.003928,0.087468,0.004451,0.076656,0.054896,0.028061,0,0.082662,0.023617,0.01768,0.008085,0.022,0.354,0.2375,0.252,0.8655,0.1483,0.597,0.561,0.227,1.385,0.358,0.071,0.443,0.514,0.233,0.291,0.756,0,0.184,0.648,1.879,0.337,4.6435,0.1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42029303802,42,29,303802,9.11,42029,42029303802,PA,Pennsylvania,Chester County,"Census Tract 3038.02, Chester County, Pennsylvania",8182,8001,240,2669,2596,99,2623,59,57,177,386,40619,3172,81,330,542,2491,133,763,35,379,0,189,0,109,0,154,15,112,15,0.007374,0.00712,0.040727,0.08876,40619,3172,0.016206,0.066023,0.066242,0.304448,0.05070529,0.093253,0.004686,0.050742,0,0.072804,0,0.041987,0,0.062297,0.006067,0.045306,0.001833,0.022,0.193,0.1001,0.031,0.3461,0.025,0.047,0.946,0.153,1.146,0.16,0.478,0.48,0.958,0.516,0,0,0,0.043,0.488,0.531,0.028,2.9811,0.0188,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1400000US42029302902,42,29,302902,4.736,42029,42029302902,PA,Pennsylvania,Chester County,"Census Tract 3029.02, Chester County, Pennsylvania",5791,6201,213,2150,2208,76,2097,46,38,163,388,45665,3278,75,365,703,1395,100,507,18,423,245,108,0,109,0,154,12,111,98,0.007433,0.006135,0.045015,0.107053,45665,3278,0.017964,0.087422,0.121395,0.240891,0.04768717,0.087549,0.003088,0.07258,0.11096,0.048763,0,0.049365,0,0.070127,0.005464,0.050546,0.016922,0.023,0.239,0.0648,0.036,0.3628,0.0275,0.252,0.726,0.124,1.102,0.134,0.457,0.393,0.85,0.446,0.769,0,0,0.041,0.726,1.536,0.204,3.8508,0.0638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42091206006,42,91,206006,1.791,42091,42091206006,PA,Pennsylvania,Montgomery County,"Census Tract 2060.06, Montgomery County, Pennsylvania",3032,2811,140,1628,1364,83,1449,21,112,51,424,38763,3760,136,273,1405,479,31,189,23,423,654,148,0,109,0,154,142,56,48,0.00747,0.039841,0.051256,0.42596,38763,3760,0.063462,0.12735,0.46339,0.157981,0.02139406,0.062335,0.008643,0.158962,0.479472,0.104508,0,0.079912,0,0.121642,0.112164,0.043572,0.015831,0.023,0.315,0.1183,0.214,0.6703,0.0964,0.998,0.104,0.022,1.124,0.147,0.352,0.618,0.97,0.526,0.976,0,0,0.66,0.718,2.354,0.544,5.1183,0.2262,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2
1400000US42091206105,42,91,206105,5.344,42091,42091206105,PA,Pennsylvania,Montgomery County,"Census Tract 2061.05, Montgomery County, Pennsylvania",5442,5344,273,1496,1502,67,1470,37,39,155,352,41983,4026,309,322,721,1881,71,665,74,380,32,162,27,39,14,111,9,110,454,0.00747,0.007865,0.062905,0.142711,41983,4026,0.092211,0.095942,0.132488,0.345644,0.04829931,0.122197,0.015317,0.078655,0.021304,0.107852,0.017976,0.025952,0.00951,0.075406,0.006114,0.074727,0.083425,0.023,0.467,0.0879,0.377,0.9549,0.1724,0.321,0.985,0.129,1.435,0.409,0.566,0.747,1.313,0.709,0.448,0.646,0.633,0.045,0.914,2.686,0.706,6.3889,0.4646,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2
1400000US42003453003,42,3,453003,6.008,42003,42003453003,PA,Pennsylvania,Allegheny County,"Census Tract 4530.03, Allegheny County, Pennsylvania",1893,1991,163,770,766,54,731,15,111,17,463,41901,16073,44,395,318,459,60,73,0,436,0,189,59,44,0,154,14,111,0,0.007533,0.055747,0.016144,0.439684,41901,16073,0.031339,0.28133,0.167987,0.242472,0.08207934,0.038563,0,0.231422,0,0.246736,0.077023,0.057184,0,0.201044,0.018276,0.144902,0,0.023,0.031,0.0895,0.073,0.2165,0.0069,0.593,0.738,0.493,1.824,0.764,0.221,0,0.221,0.083,0,0.799,0,0.135,0,0.934,0.075,3.1955,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42071013503,42,71,13503,0.918,42071,42071013503,PA,Pennsylvania,Lancaster County,"Census Tract 135.03, Lancaster County, Pennsylvania",2484,2518,164,1089,1141,50,1032,19,113,46,451,61715,10811,54,395,571,522,28,178,10,422,45,113,0,109,14,111,81,53,0,0.007545,0.044874,0.043111,0.422535,61715,10811,0.028376,0.207559,0.229871,0.210144,0.02713178,0.071658,0.004103,0.173163,0.039439,0.09902,0,0.09553,0.012844,0.101829,0.074311,0.048252,0,0.024,0.217,0.0185,0.065,0.3245,0.02,0.913,0.442,0.026,1.381,0.354,0.391,0.449,0.84,0.438,0.55,0,0.706,0.525,0,1.781,0.296,4.3265,0.1114,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1400000US42095017604,42,95,17604,1.45,42095,42095017604,PA,Pennsylvania,Northampton County,"Census Tract 176.04, Northampton County, Pennsylvania",4585,4553,248,1849,1841,61,1801,35,33,152,401,36062,3859,181,338,808,889,98,786,118,393,124,75,0,109,38,117,23,26,6,0.007687,0.007235,0.068008,0.179201,36062,3859,0.055098,0.102854,0.176226,0.193893,0.05441421,0.171428,0.027245,0.090729,0.067354,0.040677,0,0.059206,0.02064,0.063548,0.012493,0.014116,0.001308,0.024,0.525,0.1502,0.172,0.8712,0.1505,0.67,0.281,0.188,1.139,0.154,0.661,0.844,1.505,0.802,0.653,0,0.815,0.087,0.446,2.001,0.385,5.5162,0.2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
