measure,year,county_name,numerator,denominator,rate,rate_lower,rate_upper
Percent white,2019,Dauphin,198893,278299,71.5,71.2,71.8
Percent black,2019,Dauphin,53463,278299,19.2,19,19.4
Percent asian/pacific islander,2019,Dauphin,NA,278299,NA,NA,NA
Percent hispanic,2019,Dauphin,NA,278299,NA,NA,NA
Percent white,2019,Delaware,388130,566747,68.5,68.3,68.7
Percent black,2019,Delaware,128849,566747,22.7,22.6,22.9
Percent asian/pacific islander,2019,Delaware,35767,566747,6.3,6.2,6.4
Percent hispanic,2019,Delaware,NA,566747,NA,NA,NA
Percent white,2019,Elk,NA,29910,NA,NA,NA
Percent black,2019,Elk,NA,29910,NA,NA,NA
Percent asian/pacific islander,2019,Elk,NA,29910,NA,NA,NA
Percent hispanic,2019,Elk,NA,29910,NA,NA,NA
Percent white,2019,Erie,235814,269728,87.4,87.1,87.8
Percent black,2019,Erie,21093,269728,7.8,7.7,7.9
Percent asian/pacific islander,2019,Erie,NA,269728,NA,NA,NA
Percent hispanic,2019,Erie,NA,269728,NA,NA,NA
Percent white,2019,Fayette,NA,129274,NA,NA,NA
Percent black,2019,Fayette,NA,129274,NA,NA,NA
Percent asian/pacific islander,2019,Fayette,NA,129274,NA,NA,NA
Percent hispanic,2019,Fayette,NA,129274,NA,NA,NA
Percent white,2019,Forest,NA,7247,NA,NA,NA
Percent black,2019,Forest,NA,7247,NA,NA,NA
Percent asian/pacific islander,2019,Forest,NA,7247,NA,NA,NA
Percent hispanic,2019,Forest,NA,7247,NA,NA,NA
Percent white,2019,Franklin,NA,155027,NA,NA,NA
Percent black,2019,Franklin,NA,155027,NA,NA,NA
Percent asian/pacific islander,2019,Franklin,NA,155027,NA,NA,NA
Percent hispanic,2019,Franklin,NA,155027,NA,NA,NA
Percent white,2019,Fulton,NA,14530,NA,NA,NA
Percent black,2019,Fulton,NA,14530,NA,NA,NA
Percent asian/pacific islander,2019,Fulton,NA,14530,NA,NA,NA
Percent hispanic,2019,Fulton,NA,14530,NA,NA,NA
Percent white,2019,Greene,NA,36233,NA,NA,NA
Percent black,2019,Greene,NA,36233,NA,NA,NA
Percent asian/pacific islander,2019,Greene,NA,36233,NA,NA,NA
Percent hispanic,2019,Greene,NA,36233,NA,NA,NA
Percent white,2019,Huntingdon,NA,45144,NA,NA,NA
Percent black,2019,Huntingdon,NA,45144,NA,NA,NA
Percent asian/pacific islander,2019,Huntingdon,NA,45144,NA,NA,NA
Percent hispanic,2019,Huntingdon,NA,45144,NA,NA,NA
Percent white,2019,Indiana,NA,84073,NA,NA,NA
Percent black,2019,Indiana,NA,84073,NA,NA,NA
Percent asian/pacific islander,2019,Indiana,NA,84073,NA,NA,NA
Percent hispanic,2019,Indiana,NA,84073,NA,NA,NA
Percent white,2019,Jefferson,NA,43425,NA,NA,NA
Percent black,2019,Jefferson,NA,43425,NA,NA,NA
Percent asian/pacific islander,2019,Jefferson,NA,43425,NA,NA,NA
Percent hispanic,2019,Jefferson,NA,43425,NA,NA,NA
Percent white,2019,Juniata,NA,24763,NA,NA,NA
Percent black,2019,Juniata,NA,24763,NA,NA,NA
Percent asian/pacific islander,2019,Juniata,NA,24763,NA,NA,NA
Percent hispanic,2019,Juniata,NA,24763,NA,NA,NA
Percent white,2019,Lackawanna,NA,209674,NA,NA,NA
Percent black,2019,Lackawanna,NA,209674,NA,NA,NA
Percent asian/pacific islander,2019,Lackawanna,NA,209674,NA,NA,NA
Percent hispanic,2019,Lackawanna,NA,209674,NA,NA,NA
Percent white,2019,Lancaster,NA,545724,NA,NA,NA
Percent black,2019,Lancaster,NA,545724,NA,NA,NA
Percent asian/pacific islander,2019,Lancaster,NA,545724,NA,NA,NA
Percent hispanic,2019,Lancaster,59831,545724,11,10.9,11.1
Percent white,2019,Lawrence,NA,85512,NA,NA,NA
Percent black,2019,Lawrence,NA,85512,NA,NA,NA
Percent asian/pacific islander,2019,Lawrence,NA,85512,NA,NA,NA
Percent hispanic,2019,Lawrence,NA,85512,NA,NA,NA
Percent white,2019,Lebanon,NA,141793,NA,NA,NA
Percent black,2019,Lebanon,NA,141793,NA,NA,NA
Percent asian/pacific islander,2019,Lebanon,NA,141793,NA,NA,NA
Percent hispanic,2019,Lebanon,NA,141793,NA,NA,NA
Percent white,2019,Lehigh,304442,369318,82.4,82.1,82.7
Percent black,2019,Lehigh,36636,369318,9.9,9.8,10
Percent asian/pacific islander,2019,Lehigh,NA,369318,NA,NA,NA
Percent hispanic,2019,Lehigh,96920,369318,26.2,26.1,26.4
Percent white,2019,Luzerne,NA,317417,NA,NA,NA
Percent black,2019,Luzerne,NA,317417,NA,NA,NA
Percent asian/pacific islander,2019,Luzerne,NA,317417,NA,NA,NA
Percent hispanic,2019,Luzerne,43740,317417,13.8,13.7,13.9
Percent white,2019,Lycoming,NA,113299,NA,NA,NA
Percent black,2019,Lycoming,NA,113299,NA,NA,NA
Percent asian/pacific islander,2019,Lycoming,NA,113299,NA,NA,NA
Percent hispanic,2019,Lycoming,NA,113299,NA,NA,NA
Percent white,2019,McKean,NA,40625,NA,NA,NA
Percent black,2019,McKean,NA,40625,NA,NA,NA
Percent asian/pacific islander,2019,McKean,NA,40625,NA,NA,NA
Percent hispanic,2019,McKean,NA,40625,NA,NA,NA
Percent white,2019,Mercer,NA,109424,NA,NA,NA
Percent black,2019,Mercer,NA,109424,NA,NA,NA
Percent asian/pacific islander,2019,Mercer,NA,109424,NA,NA,NA
Percent hispanic,2019,Mercer,NA,109424,NA,NA,NA
Percent white,2019,Mifflin,NA,46138,NA,NA,NA
Percent black,2019,Mifflin,NA,46138,NA,NA,NA
Percent asian/pacific islander,2019,Mifflin,NA,46138,NA,NA,NA
Percent hispanic,2019,Mifflin,NA,46138,NA,NA,NA
Percent white,2019,Monroe,131788,170271,77.4,77,77.8
Percent black,2019,Monroe,27910,170271,16.4,16.2,16.6
Percent asian/pacific islander,2019,Monroe,NA,170271,NA,NA,NA
Percent hispanic,2019,Monroe,28866,170271,17,16.8,17.1
Percent white,2019,Montgomery,659350,830915,79.4,79.2,79.5
Percent black,2019,Montgomery,83004,830915,10,9.9,10.1
Percent asian/pacific islander,2019,Montgomery,67805,830915,8.2,8.1,8.2
Percent hispanic,2019,Montgomery,45162,830915,5.4,5.4,5.5
Percent white,2019,Montour,NA,18230,NA,NA,NA
Percent black,2019,Montour,NA,18230,NA,NA,NA
Percent asian/pacific islander,2019,Montour,NA,18230,NA,NA,NA
Percent hispanic,2019,Montour,NA,18230,NA,NA,NA
Percent white,2019,Northampton,NA,305285,NA,NA,NA
Percent black,2019,Northampton,NA,305285,NA,NA,NA
Percent asian/pacific islander,2019,Northampton,NA,305285,NA,NA,NA
Percent hispanic,2019,Northampton,43200,305285,14.2,14,14.3
Percent white,2019,Northumberland,NA,90843,NA,NA,NA
Percent black,2019,Northumberland,NA,90843,NA,NA,NA
Percent asian/pacific islander,2019,Northumberland,NA,90843,NA,NA,NA
Percent hispanic,2019,Northumberland,NA,90843,NA,NA,NA
Percent white,2019,Perry,NA,46272,NA,NA,NA
Percent black,2019,Perry,NA,46272,NA,NA,NA
Percent asian/pacific islander,2019,Perry,NA,46272,NA,NA,NA
Percent hispanic,2019,Perry,NA,46272,NA,NA,NA
Percent white,2019,Philadelphia,710338,1584064,44.8,44.7,44.9
Percent black,2019,Philadelphia,689900,1584064,43.6,43.4,43.7
Percent asian/pacific islander,2019,Philadelphia,126325,1584064,8,7.9,8
Percent hispanic,2019,Philadelphia,241425,1584064,15.2,15.2,15.3
Percent white,2019,Pike,NA,55809,NA,NA,NA
Percent black,2019,Pike,NA,55809,NA,NA,NA
Percent asian/pacific islander,2019,Pike,NA,55809,NA,NA,NA
Percent hispanic,2019,Pike,NA,55809,NA,NA,NA
Percent white,2019,Potter,NA,16526,NA,NA,NA
Percent black,2019,Potter,NA,16526,NA,NA,NA
Percent asian/pacific islander,2019,Potter,NA,16526,NA,NA,NA
Percent hispanic,2019,Potter,NA,16526,NA,NA,NA
Percent white,2019,Schuylkill,NA,141359,NA,NA,NA
Percent black,2019,Schuylkill,NA,141359,NA,NA,NA
Percent asian/pacific islander,2019,Schuylkill,NA,141359,NA,NA,NA
Percent hispanic,2019,Schuylkill,NA,141359,NA,NA,NA
Percent white,2019,Snyder,NA,40372,NA,NA,NA
Percent black,2019,Snyder,NA,40372,NA,NA,NA
Percent asian/pacific islander,2019,Snyder,NA,40372,NA,NA,NA
Percent hispanic,2019,Snyder,NA,40372,NA,NA,NA
Percent white,2019,Somerset,NA,73447,NA,NA,NA
Percent black,2019,Somerset,NA,73447,NA,NA,NA
Percent asian/pacific islander,2019,Somerset,NA,73447,NA,NA,NA
Percent hispanic,2019,Somerset,NA,73447,NA,NA,NA
Percent white,2019,Sullivan,NA,6066,NA,NA,NA
Percent black,2019,Sullivan,NA,6066,NA,NA,NA
Percent asian/pacific islander,2019,Sullivan,NA,6066,NA,NA,NA
Percent hispanic,2019,Sullivan,NA,6066,NA,NA,NA
Percent white,2019,Susquehanna,NA,40328,NA,NA,NA
Percent black,2019,Susquehanna,NA,40328,NA,NA,NA
Percent asian/pacific islander,2019,Susquehanna,NA,40328,NA,NA,NA
Percent hispanic,2019,Susquehanna,NA,40328,NA,NA,NA
Percent white,2019,Tioga,NA,40591,NA,NA,NA
Percent black,2019,Tioga,NA,40591,NA,NA,NA
Percent asian/pacific islander,2019,Tioga,NA,40591,NA,NA,NA
Percent hispanic,2019,Tioga,NA,40591,NA,NA,NA
Percent white,2019,Union,NA,44923,NA,NA,NA
Percent black,2019,Union,NA,44923,NA,NA,NA
Percent asian/pacific islander,2019,Union,NA,44923,NA,NA,NA
Percent hispanic,2019,Union,NA,44923,NA,NA,NA
Percent white,2019,Venango,NA,50668,NA,NA,NA
Percent black,2019,Venango,NA,50668,NA,NA,NA
Percent asian/pacific islander,2019,Venango,NA,50668,NA,NA,NA
Percent hispanic,2019,Venango,NA,50668,NA,NA,NA
Percent white,2019,Warren,NA,39191,NA,NA,NA
Percent black,2019,Warren,NA,39191,NA,NA,NA
Percent asian/pacific islander,2019,Warren,NA,39191,NA,NA,NA
Percent hispanic,2019,Warren,NA,39191,NA,NA,NA
Percent white,2019,Washington,NA,206865,NA,NA,NA
Percent black,2019,Washington,NA,206865,NA,NA,NA
Percent asian/pacific islander,2019,Washington,NA,206865,NA,NA,NA
Percent hispanic,2019,Washington,NA,206865,NA,NA,NA
Percent white,2019,Wayne,NA,51361,NA,NA,NA
Percent black,2019,Wayne,NA,51361,NA,NA,NA
Percent asian/pacific islander,2019,Wayne,NA,51361,NA,NA,NA
Percent hispanic,2019,Wayne,NA,51361,NA,NA,NA
Percent white,2019,Westmoreland,NA,348899,NA,NA,NA
Percent black,2019,Westmoreland,NA,348899,NA,NA,NA
Percent asian/pacific islander,2019,Westmoreland,NA,348899,NA,NA,NA
Percent hispanic,2019,Westmoreland,NA,348899,NA,NA,NA
Percent white,2019,Wyoming,NA,26794,NA,NA,NA
Percent black,2019,Wyoming,NA,26794,NA,NA,NA
Percent asian/pacific islander,2019,Wyoming,NA,26794,NA,NA,NA
Percent hispanic,2019,Wyoming,NA,26794,NA,NA,NA
Percent white,2019,York,398215,449058,88.7,88.4,89
Percent black,2019,York,31676,449058,7.1,7,7.1
Percent asian/pacific islander,2019,York,NA,449058,NA,NA,NA
Percent hispanic,2019,York,36265,449058,8.1,8,8.2
Percent white,2019,Pennsylvania,10447062,12801989,81.6,81.6,81.7
Percent black,2019,Pennsylvania,1540092,12801989,12,12,12
Percent asian/pacific islander,2019,Pennsylvania,491871,12801989,3.8,3.8,3.9
Percent hispanic,2019,Pennsylvania,1000150,12801989,7.8,7.8,7.8
Percent cesarean section births,2014-2018,Pennsylvania,209232,32661162,30.1,30,30.3
Percent cesarean section births,2014-2018,Adams,1411,259329,28.5,27,30
Percent cesarean section births,2014-2018,Allegheny,19354,3169103,29.5,29.1,29.9
Percent cesarean section births,2014-2018,Armstrong,1000,167197,33.3,31.2,35.4
Percent cesarean section births,2014-2018,Beaver,2808,430788,33.8,32.5,35
Percent cesarean section births,2014-2018,Bedford,664,121529,28.4,26.2,30.5
Percent cesarean section births,2014-2018,Berks,6934,1058003,29.2,28.5,29.9
Percent cesarean section births,2014-2018,Blair,1593,318018,25.1,23.9,26.4
Percent cesarean section births,2014-2018,Bradford,997,154083,29,27.2,30.8
Percent cesarean section births,2014-2018,Bucks,10092,1598040,35.6,34.9,36.3
Percent cesarean section births,2014-2018,Butler,2648,472559,29.5,28.4,30.6
Percent cesarean section births,2014-2018,Cambria,1474,342420,22.9,21.7,24
Percent cesarean section births,2014-2018,Cameron,69,11720,31.4,24,38.8
Percent cesarean section births,2014-2018,Carbon,876,161235,30.1,28.1,32.1
Percent cesarean section births,2014-2018,Centre,1532,382566,24.9,23.7,26.2
Percent cesarean section births,2014-2018,Chester,7732,1313069,28.6,28,29.3
Percent cesarean section births,2014-2018,Clarion,645,99250,33,30.5,35.6
Percent cesarean section births,2014-2018,Clearfield,986,191421,26.7,25,28.3
Percent cesarean section births,2014-2018,Clinton,553,99992,27,24.7,29.2
Percent cesarean section births,2014-2018,Columbia,815,171584,29,27,31
Percent cesarean section births,2014-2018,Crawford,1395,220135,29.3,27.8,30.9
Percent cesarean section births,2014-2018,Cumberland,3731,626552,28.4,27.5,29.3
Percent cesarean section births,2014-2018,Dauphin,5257,706374,30.6,29.8,31.4
Percent cesarean section births,2014-2018,Delaware,10577,1464129,32.1,31.5,32.7
Percent cesarean section births,2014-2018,Elk,434,76227,30.6,27.7,33.5
Percent cesarean section births,2014-2018,Erie,5615,698205,37.1,36.2,38.1
Percent cesarean section births,2014-2018,Fayette,2146,334917,31.8,30.4,33.1
Percent cesarean section births,2014-2018,Forest,45,11837,34.1,24.1,44.1
Percent cesarean section births,2014-2018,Franklin,2400,391634,26.8,25.7,27.8
Percent cesarean section births,2014-2018,Fulton,229,36087,32,27.9,36.2
Percent cesarean section births,2014-2018,Greene,543,89402,28.7,26.3,31.1
Percent cesarean section births,2014-2018,Huntingdon,666,106702,32.7,30.2,35.2
Percent cesarean section births,2014-2018,Indiana,958,215022,23.6,22.1,25.1
Percent cesarean section births,2014-2018,Jefferson,634,110852,26.3,24.3,28.4
Percent cesarean section births,2014-2018,Juniata,317,61759,22.6,20.1,25.1
Percent cesarean section births,2014-2018,Lackawanna,3786,545673,35.3,34.1,36.4
Percent cesarean section births,2014-2018,Lancaster,9895,1375193,27.8,27.3,28.3
Percent cesarean section births,2014-2018,Lawrence,1380,225781,30.2,28.6,31.8
Percent cesarean section births,2014-2018,Lebanon,2478,352714,31.1,29.8,32.3
Percent cesarean section births,2014-2018,Lehigh,6174,929405,29.1,28.4,29.8
Percent cesarean section births,2014-2018,Luzerne,5524,804003,34.2,33.3,35.1
Percent cesarean section births,2014-2018,Lycoming,2006,292889,32.8,31.4,34.3
Percent cesarean section births,2014-2018,McKean,657,101654,33.7,31.1,36.3
Percent cesarean section births,2014-2018,Mercer,1592,286025,28.2,26.8,29.6
Percent cesarean section births,2014-2018,Mifflin,678,118173,23.3,21.6,25.1
Percent cesarean section births,2014-2018,Monroe,2259,422863,30.8,29.5,32.1
Percent cesarean section births,2014-2018,Montgomery,13694,2112377,31.4,30.8,31.9
Percent cesarean section births,2014-2018,Montour,265,47869,25,22,28
Percent cesarean section births,2014-2018,Northampton,4568,768632,32.5,31.6,33.5
Percent cesarean section births,2014-2018,Northumberland,1343,230336,28.7,27.2,30.2
Percent cesarean section births,2014-2018,Perry,641,113555,24.2,22.3,26.1
Percent cesarean section births,2014-2018,Philadelphia,31437,4142347,29.2,28.9,29.5
Percent cesarean section births,2014-2018,Pike,671,138755,33.8,31.3,36.4
Percent cesarean section births,2014-2018,Potter,333,42361,37.8,33.8,41.9
Percent cesarean section births,2014-2018,Schuylkill,2147,351016,32.2,30.9,33.6
Percent cesarean section births,2014-2018,Snyder,604,102374,26.8,24.7,29
Percent cesarean section births,2014-2018,Somerset,891,179902,25.4,23.7,27.1
Percent cesarean section births,2014-2018,Sullivan,68,14732,30.8,23.5,38.1
Percent cesarean section births,2014-2018,Susquehanna,618,102231,33.3,30.7,36
Percent cesarean section births,2014-2018,Tioga,707,104402,33.1,30.6,35.5
Percent cesarean section births,2014-2018,Union,572,101633,28.2,25.9,30.6
Percent cesarean section births,2014-2018,Venango,814,132927,31.7,29.5,33.8
Percent cesarean section births,2014-2018,Warren,652,99853,33,30.5,35.5
Percent cesarean section births,2014-2018,Washington,2851,529594,28.7,27.7,29.8
Percent cesarean section births,2014-2018,Wayne,649,120052,32.3,29.8,34.8
Percent cesarean section births,2014-2018,Westmoreland,4319,908293,28.4,27.6,29.3
Percent cesarean section births,2014-2018,Wyoming,418,68517,31.6,28.6,34.6
Percent cesarean section births,2014-2018,York,7411,1123291,30.3,29.6,31
Percent low birth weight births,2014-2018,Pennsylvania,57344,32661162,8.3,8.2,8.4
Percent low birth weight births,2014-2018,Adams,395,259329,8,7.2,8.8
Percent low birth weight births,2014-2018,Allegheny,5286,3169103,8.3,8.1,8.5
Percent low birth weight births,2014-2018,Armstrong,211,167197,7.1,6.2,8.1
Percent low birth weight births,2014-2018,Beaver,609,430788,7.4,6.8,8
Percent low birth weight births,2014-2018,Bedford,131,121529,5.6,4.7,6.6
Percent low birth weight births,2014-2018,Berks,1946,1058003,8.2,7.8,8.6
Percent low birth weight births,2014-2018,Blair,445,318018,7,6.4,7.7
Percent low birth weight births,2014-2018,Bradford,223,154083,6.5,5.6,7.3
Percent low birth weight births,2014-2018,Bucks,2242,1598040,7.9,7.6,8.2
Percent low birth weight births,2014-2018,Butler,527,472559,6,5.5,6.5
Percent low birth weight births,2014-2018,Cambria,579,342420,9,8.3,9.7
Percent low birth weight births,2014-2018,Cameron,18,11720,8.2,4.4,12
Percent low birth weight births,2014-2018,Carbon,248,161235,8.5,7.5,9.6
Percent low birth weight births,2014-2018,Centre,387,382566,6.3,5.7,6.9
Percent low birth weight births,2014-2018,Chester,1798,1313069,6.7,6.4,7
Percent low birth weight births,2014-2018,Clarion,115,99250,6,4.9,7.1
Percent low birth weight births,2014-2018,Clearfield,297,191421,8,7.1,9
Percent low birth weight births,2014-2018,Clinton,131,99992,6.4,5.3,7.5
Percent low birth weight births,2014-2018,Columbia,236,171584,8.4,7.3,9.5
Percent low birth weight births,2014-2018,Crawford,365,220135,7.7,6.9,8.5
Percent low birth weight births,2014-2018,Cumberland,952,626552,7.3,6.8,7.7
Percent low birth weight births,2014-2018,Dauphin,1606,706374,9.4,8.9,9.8
Percent low birth weight births,2014-2018,Delaware,2936,1464129,8.9,8.6,9.2
Percent low birth weight births,2014-2018,Elk,101,76227,7.1,5.7,8.5
Percent low birth weight births,2014-2018,Erie,1292,698205,8.6,8.1,9
Percent low birth weight births,2014-2018,Fayette,597,334917,8.9,8.2,9.6
Percent low birth weight births,2014-2018,Forest,10,11837,7.6,2.9,12.4
Percent low birth weight births,2014-2018,Franklin,636,391634,7.1,6.6,7.7
Percent low birth weight births,2014-2018,Fulton,54,36087,7.6,5.5,9.6
Percent low birth weight births,2014-2018,Greene,189,89402,10,8.6,11.5
Percent low birth weight births,2014-2018,Huntingdon,149,106702,7.3,6.1,8.5
Percent low birth weight births,2014-2018,Indiana,292,215022,7.2,6.4,8.1
Percent low birth weight births,2014-2018,Jefferson,180,110852,7.5,6.4,8.6
Percent low birth weight births,2014-2018,Juniata,95,61759,6.8,5.4,8.1
Percent low birth weight births,2014-2018,Lackawanna,925,545673,8.6,8.1,9.2
Percent low birth weight births,2014-2018,Lancaster,2421,1375193,6.8,6.5,7.1
Percent low birth weight births,2014-2018,Lawrence,397,225781,8.8,7.9,9.6
Percent low birth weight births,2014-2018,Lebanon,655,352714,8.2,7.6,8.8
Percent low birth weight births,2014-2018,Lehigh,1721,929405,8.1,7.7,8.5
Percent low birth weight births,2014-2018,Luzerne,1316,804003,8.2,7.7,8.6
Percent low birth weight births,2014-2018,Lycoming,518,292889,8.5,7.8,9.2
Percent low birth weight births,2014-2018,McKean,162,101654,8.3,7.1,9.6
Percent low birth weight births,2014-2018,Mercer,436,286025,7.8,7.1,8.5
Percent low birth weight births,2014-2018,Mifflin,202,118173,7,6,7.9
Percent low birth weight births,2014-2018,Monroe,675,422863,9.2,8.5,9.9
Percent low birth weight births,2014-2018,Montgomery,3227,2112377,7.4,7.1,7.7
Percent low birth weight births,2014-2018,Montour,75,47869,7.1,5.5,8.7
Percent low birth weight births,2014-2018,Northampton,1171,768632,8.3,7.9,8.8
Percent low birth weight births,2014-2018,Northumberland,348,230336,7.4,6.7,8.2
Percent low birth weight births,2014-2018,Perry,188,113555,7.1,6.1,8.1
Percent low birth weight births,2014-2018,Philadelphia,11643,4142347,10.8,10.6,11
Percent low birth weight births,2014-2018,Pike,156,138755,7.9,6.6,9.1
Percent low birth weight births,2014-2018,Potter,59,42361,6.7,5,8.4
Percent low birth weight births,2014-2018,Schuylkill,536,351016,8.1,7.4,8.7
Percent low birth weight births,2014-2018,Snyder,147,102374,6.5,5.5,7.6
Percent low birth weight births,2014-2018,Somerset,255,179902,7.3,6.4,8.2
Percent low birth weight births,2014-2018,Sullivan,12,14732,5.4,2.4,8.5
Percent low birth weight births,2014-2018,Susquehanna,149,102231,8,6.7,9.3
